id,region,resp,__time__
PFBPNDZ1J0R6C  ,2198,"infoList:<PlanID:1 HeroUidList:""FHND8ISTBNC"" HeroUidList:""FHNDQR7UJ3C"" HeroUidList:""FHND8YXHNPC"" HeroUidList:""FHND8ILHJWC"" HeroUidList:""FHNDVF4K1SC"" > infoList:<PlanID:5 HeroUidList:""FHND8ISTBNC"" HeroUidList:""FHNDQR7UJ3C"" HeroUidList:""FHND8YXHNPC"" HeroUidList:""FHND8ILHJWC"" HeroUidList:""FHNDQPUH8BF"" heroList:<HeroUid:""FHND8ISTBNC"" HeroID:5 Star:9 Grade:32 Level:1550 Seat:1 Force:59636802 Attributes:<Type:133 Value:0.02 > Attributes:<Type:113 Value:0.036 > Attributes:<Type:132 Value:0.02 > Attributes:<Type:115 Value:0.02 > Attributes:<Type:104 Value:0.018 > Attributes:<Type:101 Value:0.006 > Attributes:<Type:124 Value:0.24 > Attributes:<Type:116 Value:0.024 > Attributes:<Type:114 Value:0.036 > Attributes:<Type:134 Value:0.02 > Attributes:<Type:118 Value:0 > Attributes:<Type:0 Value:3.8538582418918996e+06 > Attributes:<Type:123 Value:0.01 > Attributes:<Type:206 Value:0.025 > Attributes:<Type:102 Value:0.054 > Attributes:<Type:131 Value:0.02 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:100 Value:0 > Attributes:<Type:1 Value:2.880593617162939e+07 > CreateTime:1740611084 AltarCellID:0 Skin:501 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDQR7UJ3C"" HeroID:35 Star:8 Grade:31 Level:1505 Seat:2 Force:57247383 Attributes:<Type:104 Value:0.018 > Attributes:<Type:115 Value:0.02 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:0 Value:3.7817363551642504e+06 > Attributes:<Type:206 Value:0.025 > Attributes:<Type:1 Value:2.6993492384603996e+07 > Attributes:<Type:113 Value:0.036 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:134 Value:0.02 > Attributes:<Type:116 Value:0.024 > Attributes:<Type:133 Value:0.02 > Attributes:<Type:101 Value:0.006 > Attributes:<Type:102 Value:0.054 > Attributes:<Type:123 Value:0.01 > Attributes:<Type:132 Value:0.02 > Attributes:<Type:131 Value:0.02 > Attributes:<Type:114 Value:0.036 > Attributes:<Type:124 Value:0.18 > CreateTime:1741121045 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND8YXHNPC"" HeroID:16 Star:7 Grade:31 Level:1500 Seat:3 Force:",1743637098
PF8TND88EVK9C  ,2355,"infoList:<PlanID:1 HeroUidList:""FHND8L80I9C"" HeroUidList:""FHND8Q1TGNC"" HeroUidList:""FHND8QWK3BC"" HeroUidList:""FHND88LM7TC"" HeroUidList:""FHNDQNPCW4C"" > infoList:<PlanID:5 HeroUidList:""FHND8QWK3BC"" HeroUidList:""FHND8QIW7CF"" HeroUidList:""FHNDQNPCW4C"" HeroUidList:""FHND88LM7TC"" HeroUidList:""FHND8L80I9C"" heroList:<HeroUid:""FHND8QWK3BC"" HeroID:22 Star:9 Grade:33 Level:1600 Seat:1 Force:69004865 Attributes:<Type:100 Value:0 > Attributes:<Type:14 Value:0 > Attributes:<Type:115 Value:0.02 > Attributes:<Type:113 Value:0.01 > Attributes:<Type:124 Value:0.24 > Attributes:<Type:118 Value:0 > Attributes:<Type:0 Value:4.20468375273045e+06 > Attributes:<Type:1 Value:3.5367395905044e+07 > CreateTime:1740810858 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND8QIW7CF"" HeroID:45 Star:8 Grade:0 Level:1 Seat:2 Force:41988620 Attributes:<Type:100 Value:0 > Attributes:<Type:0 Value:2.64320283019047e+06 > Attributes:<Type:124 Value:0.18 > Attributes:<Type:1 Value:2.0842997747538555e+07 > Attributes:<Type:115 Value:0.02 > Attributes:<Type:113 Value:0.01 > Attributes:<Type:118 Value:0 > Attributes:<Type:14 Value:0 > CreateTime:1740814893 AltarCellID:5 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDQNPCW4C"" HeroID:4 Star:8 Grade:33 Level:1600 Seat:3 Force:51746106 Attributes:<Type:113 Value:0.01 > Attributes:<Type:115 Value:0.02 > Attributes:<Type:14 Value:0 > Attributes:<Type:0 Value:3.213052135209e+06 > Attributes:<Type:1 Value:2.6041689558225602e+07 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:124 Value:0.18 > CreateTime:1741026122 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND88LM7TC"" HeroID:5 Star:9 Grade:33 Level:1600 Seat:4 Force:46102834 Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:14 Value:0 > Attributes:<Type:124 Value:0.24 > Attributes:<Type:0 Value:2.78742794427783e+06 > Attributes:<Type:1 Value:2.3803410937103037e+07 > Attributes:<Type:115 Value:0.02 > Attributes:<Type:113 Value:0.01 > CreateTime:1740805523 AltarCellID:0 Sk",1743611854
PFZ3ND8SKGHGC  ,2318,"infoList:<PlanID:1 HeroUidList:""FHNDVF62IUD"" HeroUidList:""FHNDQSL180C"" HeroUidList:""FHNDECGRNPC"" HeroUidList:""FHNDEUJAHWC"" HeroUidList:""FHND8SKTIDC"" > infoList:<PlanID:5 HeroUidList:""FHNDQ1L7LPC"" HeroUidList:""FHNDQSL180C"" HeroUidList:""FHNDVF62IUD"" HeroUidList:""FHND8SKTIDC"" HeroUidList:""FHNDQAJ8NMF"" heroList:<HeroUid:""FHNDQ1L7LPC"" HeroID:16 Star:5 Grade:0 Level:1 Seat:1 Force:3676953 Attributes:<Type:124 Value:0 > Attributes:<Type:131 Value:0.02 > Attributes:<Type:101 Value:0.0108 > Attributes:<Type:205 Value:0.05 > Attributes:<Type:1 Value:1.8274656563184e+06 > Attributes:<Type:115 Value:0.02 > Attributes:<Type:0 Value:231185.93927392497 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:119 Value:0.006 > Attributes:<Type:123 Value:0.024 > Attributes:<Type:133 Value:0.02 > Attributes:<Type:118 Value:0 > Attributes:<Type:100 Value:0 > Attributes:<Type:120 Value:0.036 > Attributes:<Type:116 Value:0.02 > CreateTime:1741057727 AltarCellID:4 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDQSL180C"" HeroID:4 Star:8 Grade:10 Level:500 Seat:2 Force:5550822 Attributes:<Type:133 Value:0.02 > Attributes:<Type:100 Value:0 > Attributes:<Type:120 Value:0.036 > Attributes:<Type:115 Value:0.02 > Attributes:<Type:118 Value:0 > Attributes:<Type:119 Value:0.006 > Attributes:<Type:205 Value:0.05 > Attributes:<Type:0 Value:346590.804055 > Attributes:<Type:124 Value:0.18 > Attributes:<Type:131 Value:0.02 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:123 Value:0.024 > Attributes:<Type:101 Value:0.0108 > Attributes:<Type:116 Value:0.02 > Attributes:<Type:1 Value:2.778095988e+06 > CreateTime:1741141473 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDVF62IUD"" HeroID:35 Star:7 Grade:14 Level:650 Seat:3 Force:6274709 Attributes:<Type:119 Value:0.006 > Attributes:<Type:101 Value:0.0108 > Attributes:<Type:123 Value:0.024 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:205 Value:0.05 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:1 Value:3.0592886487223995e+06 > Attributes:<Type:",1743610712
F3NPOOQXSRC  ,1,"infoList:<PlanID:18 HeroUidList:""FHNDBMNUS2C"" HeroUidList:""FHNDFDRUR6D"" HeroUidList:""FHNDV40JNPC"" HeroUidList:""FHNDN8CCBJC"" HeroUidList:""FHNDPU7EG0C"" WallSkillList:0 WallSkillList:0 WallSkillList:0 > isInit:false ",1743624596
F3NPOOQXSRC  ,1,"infoList:<PlanID:14 HeroUidList:""FHNDBMNUS2C"" HeroUidList:""FHNDFDRUR6D"" HeroUidList:""FHNDV40JNPC"" HeroUidList:""FHNDN8CCBJC"" HeroUidList:""FHNDPU7EG0C"" WallSkillList:0 WallSkillList:0 WallSkillList:0 > isInit:false ",1743624596
PF2ZND64G9LQC  ,1717,"infoList:<PlanID:5 HeroUidList:""FHND6LULNPC"" HeroUidList:""FHND9RGWE7C"" HeroUidList:""FHNDQIOYV9C"" HeroUidList:""FHND73GAGYC"" HeroUidList:""FHNDYPXV19C"" heroList:<HeroUid:""FHND6LULNPC"" HeroID:34 Star:12 Grade:61 Level:3000 Seat:1 Force:803677891 Attributes:<Type:202 Value:0.032 > Attributes:<Type:128 Value:0.012 > Attributes:<Type:118 Value:0 > Attributes:<Type:14 Value:0 > Attributes:<Type:207 Value:0.05 > Attributes:<Type:124 Value:0.44 > Attributes:<Type:105 Value:0.085 > Attributes:<Type:134 Value:0.1 > Attributes:<Type:121 Value:0.0372 > Attributes:<Type:116 Value:0.15 > Attributes:<Type:102 Value:0.084 > Attributes:<Type:204 Value:0.03 > Attributes:<Type:115 Value:0.11599999999999999 > Attributes:<Type:1 Value:4.18597160190924e+08 > Attributes:<Type:123 Value:0.04 > Attributes:<Type:114 Value:0.10400000000000001 > Attributes:<Type:120 Value:0.072 > Attributes:<Type:113 Value:0.11599999999999999 > Attributes:<Type:101 Value:0.0456 > Attributes:<Type:103 Value:0.092 > Attributes:<Type:131 Value:0.10400000000000001 > Attributes:<Type:100 Value:0 > Attributes:<Type:203 Value:0.066 > Attributes:<Type:133 Value:0.1 > Attributes:<Type:104 Value:0.095 > Attributes:<Type:122 Value:0.04 > Attributes:<Type:117 Value:0.186 > Attributes:<Type:130 Value:0.1 > Attributes:<Type:119 Value:0.039599999999999996 > Attributes:<Type:0 Value:4.81350914663164e+07 > Attributes:<Type:132 Value:0.1 > Attributes:<Type:127 Value:0.024 > Attributes:<Type:205 Value:0.05 > CreateTime:1737253491 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND9RGWE7C"" HeroID:81 Star:9 Grade:61 Level:3000 Seat:2 Force:532374722 Attributes:<Type:102 Value:0.084 > Attributes:<Type:127 Value:0.024 > Attributes:<Type:120 Value:0.072 > Attributes:<Type:134 Value:0.1 > Attributes:<Type:121 Value:0.0372 > Attributes:<Type:123 Value:0.04 > Attributes:<Type:128 Value:0.012 > Attributes:<Type:104 Value:0.095 > Attributes:<Type:105 Value:0.085 > Attributes:<Type:122 Value:0.04 > Attributes:<Type:203 Value:0.066 > Attributes:<Type:130 Value:0.1 > Attributes",1743611326
PF7YNDZQ3RSMC  ,2257,"infoList:<PlanID:1 HeroUidList:""FHNDZQ5RT9C"" HeroUidList:""FHNDVR0W4DD"" HeroUidList:""FHND8UI5B0W"" HeroUidList:""FHND8BN0GBC"" HeroUidList:""FHND8BM7MJC"" > infoList:<PlanID:5 HeroUidList:""FHND8F8Q1ZC"" HeroUidList:""FHND8BN0GBC"" HeroUidList:""FHND8YJHZQF"" HeroUidList:""FHND8BM7MJC"" HeroUidList:""FHNDZQ3VNPC"" heroList:<HeroUid:""FHND8F8Q1ZC"" HeroID:24 Star:9 Grade:0 Level:1 Seat:1 Force:53988329 Attributes:<Type:130 Value:0.02 > Attributes:<Type:118 Value:0 > Attributes:<Type:134 Value:0.02 > Attributes:<Type:114 Value:0.04 > Attributes:<Type:100 Value:0 > Attributes:<Type:124 Value:0.24 > Attributes:<Type:0 Value:3.4987249377152e+06 > Attributes:<Type:119 Value:0.006 > Attributes:<Type:133 Value:0.02 > Attributes:<Type:122 Value:0.01 > Attributes:<Type:104 Value:0.01 > Attributes:<Type:1 Value:2.5998530310176e+07 > Attributes:<Type:115 Value:0.04 > Attributes:<Type:113 Value:0.01 > Attributes:<Type:14 Value:0 > CreateTime:1740333202 AltarCellID:7 Skin:2401 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND8BN0GBC"" HeroID:14 Star:9 Grade:31 Level:1500 Seat:2 Force:59583045 Attributes:<Type:0 Value:3.729996503782e+06 > Attributes:<Type:113 Value:0.01 > Attributes:<Type:122 Value:0.01 > Attributes:<Type:134 Value:0.02 > Attributes:<Type:119 Value:0.006 > Attributes:<Type:114 Value:0.04 > Attributes:<Type:100 Value:0 > Attributes:<Type:14 Value:0 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:133 Value:0.02 > Attributes:<Type:104 Value:0.01 > Attributes:<Type:118 Value:0 > Attributes:<Type:1 Value:2.9743073344027605e+07 > Attributes:<Type:124 Value:0.24 > Attributes:<Type:115 Value:0.04 > CreateTime:1740725720 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND8YJHZQF"" HeroID:3 Star:7 Grade:0 Level:1 Seat:3 Force:47813201 Attributes:<Type:113 Value:0.01 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:104 Value:0.01 > Attributes:<Type:14 Value:0 > Attributes:<Type:124 Value:0.12 > Attributes:<Type:133 Value:0.02 > Attributes:<Type:114 Value:0.04 > Attributes:<Type:134 Value:0.02 > Att",1743611137
GYJNDUYPZEFC  ,990,"infoList:<PlanID:16 HeroUidList:""FHND9PFB3AC"" HeroUidList:""FHNDJKWXLLC"" HeroUidList:""FHNDKSNO7AC"" HeroUidList:""FHND5S0NCAG"" HeroUidList:""FHND4SEHW9C"" WallSkillList:6000 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:1 HeroUidList:""FHND5SNME8C"" HeroUidList:""FHNDYGMPVQC"" HeroUidList:""FHND72ZKNPC"" HeroUidList:""FHNDHUZZ6RC"" HeroUidList:""FHNDIKFODPC"" > infoList:<PlanID:3 HeroUidList:""FHND5SNME8C"" HeroUidList:""FHNDIKFODPC"" HeroUidList:""FHNDYGMPVQC"" HeroUidList:""FHND72ZKNPC"" HeroUidList:""FHNDHUZZ6RC"" heroList:<HeroUid:""FHND5SNME8C"" HeroID:34 Star:12 Grade:67 Level:3310 Seat:1 Force:2849092170 Attributes:<Type:134 Value:0.15 > Attributes:<Type:100 Value:0 > Attributes:<Type:127 Value:0.024 > Attributes:<Type:117 Value:0.244 > Attributes:<Type:132 Value:0.15 > Attributes:<Type:130 Value:0.15000000000000002 > Attributes:<Type:121 Value:0.0372 > Attributes:<Type:131 Value:0.178 > Attributes:<Type:1 Value:1.3110919011477957e+09 > Attributes:<Type:102 Value:0.06 > Attributes:<Type:122 Value:0.11699999999999999 > Attributes:<Type:124 Value:0.44 > Attributes:<Type:120 Value:0.042 > Attributes:<Type:128 Value:0.022 > Attributes:<Type:118 Value:0 > Attributes:<Type:14 Value:0 > Attributes:<Type:114 Value:0.24000000000000002 > Attributes:<Type:101 Value:0.1004 > Attributes:<Type:113 Value:0.23600000000000002 > Attributes:<Type:104 Value:0.197 > Attributes:<Type:103 Value:0.1456 > Attributes:<Type:133 Value:0.198 > Attributes:<Type:115 Value:0.22 > Attributes:<Type:0 Value:1.9225003360868058e+08 > Attributes:<Type:116 Value:0.271 > Attributes:<Type:119 Value:0.08600000000000001 > Attributes:<Type:123 Value:0.1 > Attributes:<Type:105 Value:0.11699999999999999 > CreateTime:1735082234 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDIKFODPC"" HeroID:35 Star:9 Grade:61 Level:3000 Seat:2 Force:1745503568 Attributes:<Type:0 Value:1.1043507412455568e+08 > Attributes:<Type:130 Value:0.15000000000000002 > Attributes:<Type:102 Value:0.06 > Attributes:<Type:124 Value:0.24 > Attributes:<Type:123 Value:0.1 > Attributes:<Type:1",1743636942
GK0ND3WNLBXC  ,797,"infoList:<PlanID:14 HeroUidList:""FHNDTM40GJC"" HeroUidList:""FHND32WQ29G"" HeroUidList:""FHND32HABRF"" HeroUidList:""FHNDZ3PJNPC"" HeroUidList:""FHNDI2YMYTC"" > isInit:false ",1743636950
PFJHND70GVV6C  ,1997,"infoList:<PlanID:5 HeroUidList:""FHND8W6K10C"" HeroUidList:""FHNDLULN86C"" HeroUidList:""FHND7K3N4OC"" HeroUidList:""FHND7AN1V9C"" HeroUidList:""FHNDQ28CNPC"" heroList:<HeroUid:""FHND8W6K10C"" HeroID:34 Star:11 Grade:47 Level:2300 Seat:1 Force:520229608 Attributes:<Type:119 Value:0.0096 > Attributes:<Type:128 Value:0.01 > Attributes:<Type:104 Value:0.02 > Attributes:<Type:116 Value:0.05 > Attributes:<Type:122 Value:0.016 > Attributes:<Type:100 Value:0 > Attributes:<Type:124 Value:0.36 > Attributes:<Type:114 Value:0.05 > Attributes:<Type:134 Value:0.024 > Attributes:<Type:103 Value:0.03 > Attributes:<Type:0 Value:3.1192396670408703e+07 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:131 Value:0.02 > Attributes:<Type:133 Value:0.024 > Attributes:<Type:118 Value:0 > Attributes:<Type:113 Value:0.05 > Attributes:<Type:120 Value:0.03 > Attributes:<Type:1 Value:2.7069043495163035e+08 > Attributes:<Type:123 Value:0.012 > Attributes:<Type:117 Value:0.02 > Attributes:<Type:102 Value:0.036 > Attributes:<Type:204 Value:0.01 > Attributes:<Type:101 Value:0.0132 > Attributes:<Type:115 Value:0.03 > Attributes:<Type:127 Value:0.02 > Attributes:<Type:132 Value:0.02 > CreateTime:1740464668 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDLULN86C"" HeroID:81 Star:5 Grade:47 Level:2300 Seat:2 Force:238766285 Attributes:<Type:0 Value:1.4789596335592298e+07 > Attributes:<Type:119 Value:0.0096 > Attributes:<Type:113 Value:0.05 > Attributes:<Type:133 Value:0.024 > Attributes:<Type:100 Value:0 > Attributes:<Type:120 Value:0.03 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:131 Value:0.02 > Attributes:<Type:101 Value:0.0132 > Attributes:<Type:204 Value:0.01 > Attributes:<Type:114 Value:0.05 > Attributes:<Type:118 Value:0 > Attributes:<Type:127 Value:0.02 > Attributes:<Type:123 Value:0.012 > Attributes:<Type:115 Value:0.03 > Attributes:<Type:132 Value:0.02 > Attributes:<Type:117 Value:0.02 > Attributes:<Type:128 Value:0.01 > Attributes:<Type:124 Value:0 > Attributes:<Type:116 Value:0.05 > Attributes:<Type:122 Value:0.016 > Attr",1743611331
GYJNDUYPZEFC  ,990,"infoList:<PlanID:12 HeroUidList:""FHND5SNME8C"" HeroUidList:""FHNDYGMPVQC"" HeroUidList:""FHND72ZKNPC"" HeroUidList:""FHNDHUZZ6RC"" HeroUidList:""FHNDIKFODPC"" WallSkillList:6010 WallSkillList:6020 WallSkillList:6001 > infoList:<PlanID:4 HeroUidList:""FHNDJKWXLLC"" HeroUidList:""FHNDKSNO7AC"" HeroUidList:""FHND5S0NCAG"" HeroUidList:""FHND9PFB3AC"" HeroUidList:""FHND4SEHW9C"" heroList:<HeroUid:""FHNDJKWXLLC"" HeroID:44 Star:8 Grade:0 Level:1 Seat:1 Force:1576251822 Attributes:<Type:1 Value:7.818554960775719e+08 > Attributes:<Type:113 Value:0.23600000000000002 > Attributes:<Type:130 Value:0.15000000000000002 > Attributes:<Type:119 Value:0.08600000000000001 > Attributes:<Type:121 Value:0.0372 > Attributes:<Type:100 Value:0 > Attributes:<Type:131 Value:0.178 > Attributes:<Type:128 Value:0.022 > Attributes:<Type:123 Value:0.1 > Attributes:<Type:132 Value:0.15 > Attributes:<Type:122 Value:0.11699999999999999 > Attributes:<Type:101 Value:0.1004 > Attributes:<Type:134 Value:0.15 > Attributes:<Type:120 Value:0.042 > Attributes:<Type:104 Value:0.197 > Attributes:<Type:118 Value:0 > Attributes:<Type:124 Value:0.18 > Attributes:<Type:114 Value:0.24000000000000002 > Attributes:<Type:102 Value:0.06 > Attributes:<Type:115 Value:0.22 > Attributes:<Type:103 Value:0.1456 > Attributes:<Type:0 Value:9.929954077739449e+07 > Attributes:<Type:127 Value:0.024 > Attributes:<Type:116 Value:0.271 > Attributes:<Type:14 Value:0 > Attributes:<Type:117 Value:0.244 > Attributes:<Type:133 Value:0.198 > Attributes:<Type:105 Value:0.11699999999999999 > CreateTime:1734629723 AltarCellID:5 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDKSNO7AC"" HeroID:43 Star:8 Grade:0 Level:1 Seat:2 Force:1697289630 Attributes:<Type:127 Value:0.024 > Attributes:<Type:114 Value:0.24000000000000002 > Attributes:<Type:123 Value:0.1 > Attributes:<Type:101 Value:0.1004 > Attributes:<Type:14 Value:0 > Attributes:<Type:117 Value:0.244 > Attributes:<Type:100 Value:0 > Attributes:<Type:124 Value:0.18 > Attributes:<Type:128 Value:0.022 > Attributes:<Type:134 Value:0.15 > Attributes:<Type:0 Val",1743636885
PF8OND966334C  ,2375,"infoList:<PlanID:1 HeroUidList:""FHNDEH2E2KP"" HeroUidList:""FHND966ZJBC"" HeroUidList:""FHNDEHD9RJC"" HeroUidList:""FHNDEHHJNPC"" HeroUidList:""FHND96ZYRBC"" > infoList:<PlanID:5 HeroUidList:""FHNDEH2E2KP"" HeroUidList:""FHND966ZJBC"" HeroUidList:""FHNDEHD9RJC"" HeroUidList:""FHNDEHHJNPC"" HeroUidList:""FHND96ZYRBC"" heroList:<HeroUid:""FHNDEH2E2KP"" HeroID:3 Star:5 Grade:0 Level:1 Seat:1 Force:706872 Attributes:<Type:124 Value:0 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:0 Value:44000.8037352 > Attributes:<Type:1 Value:354866.4370239999 > CreateTime:1743079414 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND966ZJBC"" HeroID:5 Star:6 Grade:7 Level:300 Seat:2 Force:1071974 Attributes:<Type:124 Value:0.06 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:0 Value:66907.28957919999 > Attributes:<Type:1 Value:536715.810816 > CreateTime:1742513882 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDEHD9RJC"" HeroID:24 Star:5 Grade:5 Level:245 Seat:3 Force:722942 Attributes:<Type:124 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:100 Value:0 > Attributes:<Type:0 Value:45026.8034892 > Attributes:<Type:1 Value:362728.288816 > CreateTime:1743076136 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDEHHJNPC"" HeroID:32 Star:5 Grade:5 Level:200 Seat:4 Force:721603 Attributes:<Type:1 Value:362203.46144399996 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:124 Value:0 > Attributes:<Type:0 Value:44924.9528637 > CreateTime:1743083897 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND96ZYRBC"" HeroID:20 Star:6 Grade:5 Level:200 Seat:5 Force:856768 Attributes:<Type:124 Value:0.06 > Attributes:<Type:0 Value:53325.4716108 > Attributes:<Type:1 Value:430164.32414399995 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > CreateTime:1742516199 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > artifactSkills:<HeroUid:""FHNDEH2E2KP"" > artifactSkills:<HeroUid:""FHND966ZJBC"" > artifactSkills:<HeroUi",1743636885
GV3NDIF0N7IC  ,1127,"infoList:<PlanID:16 HeroUidList:""FHND6YYR2BG"" HeroUidList:""FHNDINDDCVC"" HeroUidList:""FHNDAKFT2CF0"" HeroUidList:""FHNDID4721C"" HeroUidList:""FHND62LOSK0"" WallSkillList:6010 WallSkillList:6001 WallSkillList:6000 > infoList:<PlanID:12 HeroUidList:""FHNDI2EZNPC"" HeroUidList:""FHND9MKBAWC"" HeroUidList:""FHNDJU9MT9C"" HeroUidList:""FHNDINDDCVC"" HeroUidList:""FHNDYM54L5C"" WallSkillList:6000 WallSkillList:6014 WallSkillList:6010 > infoList:<PlanID:13 HeroUidList:""FHND6YYR2BG"" HeroUidList:""FHNDIUZ8MQG"" HeroUidList:""FHNDAKFT2CF0"" HeroUidList:""FHNDJM7ER9C"" HeroUidList:""FHNDID4721C"" WallSkillList:6020 WallSkillList:6021 WallSkillList:6023 > infoList:<PlanID:3 HeroUidList:""FHNDI2EZNPC"" HeroUidList:""FHNDYM54L5C"" HeroUidList:""FHNDBF4WMFC"" HeroUidList:""FHNDINDDCVC"" HeroUidList:""FHND5VVD2SC"" heroList:<HeroUid:""FHNDI2EZNPC"" HeroID:34 Star:16 Grade:134 Level:6650 Seat:1 Force:16573662816 Attributes:<Type:130 Value:0.066 > Attributes:<Type:120 Value:0.072 > Attributes:<Type:121 Value:0.0132 > Attributes:<Type:104 Value:0.043 > Attributes:<Type:101 Value:0.067 > Attributes:<Type:123 Value:0.014 > Attributes:<Type:131 Value:0.07 > Attributes:<Type:115 Value:0.062 > Attributes:<Type:0 Value:1.1675346191823363e+09 > Attributes:<Type:117 Value:0.086 > Attributes:<Type:105 Value:0.046 > Attributes:<Type:206 Value:0.02 > Attributes:<Type:119 Value:0.07300000000000001 > Attributes:<Type:207 Value:0.125 > Attributes:<Type:202 Value:0.0235 > Attributes:<Type:134 Value:0.07 > Attributes:<Type:132 Value:0.07 > Attributes:<Type:113 Value:0.066 > Attributes:<Type:14 Value:0.02 > Attributes:<Type:124 Value:0.7 > Attributes:<Type:103 Value:0.0658 > Attributes:<Type:205 Value:0.125 > Attributes:<Type:110 Value:0.02 > Attributes:<Type:1 Value:7.2333858428033495e+09 > Attributes:<Type:116 Value:0.127 > Attributes:<Type:133 Value:0.081 > Attributes:<Type:122 Value:0.043 > Attributes:<Type:114 Value:0.078 > Attributes:<Type:204 Value:0.04 > Attributes:<Type:102 Value:0.054 > Attributes:<Type:127 Value:0.036 > Attributes:<Type:100 Value:0.15 > Attributes:<Type:1",1743624350
